#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      452000       7.308171e-03       9.351348e-05       3.512717e-03       5.414078e-02       4.854185e-03       1.635291e-02
      454000       6.827067e-03       2.157606e-04       3.361265e-03       5.701198e-02       4.950214e-03       1.605565e-02
      456000       6.753983e-03       1.637439e-04       3.302962e-03       5.855912e-02       5.735184e-03       1.654208e-02
      458000       7.006831e-03       2.805147e-04       3.419827e-03       5.420624e-02       5.173764e-03       1.612915e-02
      460000       7.010410e-03       1.696445e-04       3.402952e-03       5.823849e-02       4.355598e-03       1.597695e-02
      462000       7.092161e-03       1.261846e-04       3.447062e-03       4.662663e-02       4.095677e-03       1.589659e-02
      464000       7.017230e-03       1.998591e-04       3.455382e-03       4.525586e-02       3.698563e-03       1.646830e-02
      466000       6.833287e-03       1.280398e-04       3.382695e-03       4.526371e-02       3.545675e-03       1.623269e-02
      468000       6.799601e-03       3.246924e-04       3.380349e-03       5.220972e-02       4.971325e-03       1.642557e-02
      470000       7.101032e-03       1.507631e-04       3.442463e-03       4.720109e-02       3.748829e-03       1.571678e-02
      472000       7.236447e-03       2.557367e-04       3.467831e-03       5.581888e-02       4.776328e-03       1.657622e-02
      474000       7.068071e-03       9.318991e-05       3.389203e-03       4.503241e-02       4.135187e-03       1.556863e-02
      476000       6.965492e-03       1.437100e-04       3.385302e-03       5.303283e-02       4.132987e-03       1.616652e-02
      478000       6.871077e-03       8.432031e-05       3.314799e-03       4.805625e-02       4.678875e-03       1.627427e-02
      480000       6.964380e-03       1.084858e-04       3.337074e-03       5.818351e-02       4.666669e-03       1.620985e-02
      482000       7.030820e-03       1.536514e-04       3.412941e-03       4.604769e-02       4.947262e-03       1.553356e-02
      484000       6.651818e-03       4.686578e-05       3.309241e-03       5.748553e-02       4.538929e-03       1.630852e-02
      486000       7.073427e-03       2.416332e-04       3.378924e-03       4.819716e-02       2.620607e-03       1.587409e-02
      488000       6.935438e-03       4.732905e-05       3.377389e-03       5.097715e-02       4.155409e-03       1.628131e-02
      490000       7.061460e-03       2.404758e-04       3.328012e-03       4.961784e-02       4.305711e-03       1.648488e-02
      492000       7.165889e-03       3.230943e-04       3.452195e-03       5.824171e-02       4.460274e-03       1.627186e-02
      494000       6.948597e-03       8.970088e-05       3.398337e-03       4.680202e-02       4.235674e-03       1.573808e-02
      496000       6.981791e-03       5.160076e-05       3.433010e-03       4.558420e-02       5.045208e-03       1.608819e-02
      498000       7.040979e-03       3.116919e-04       3.401068e-03       6.339308e-02       4.043730e-03       1.622629e-02
      500000       6.729333e-03       6.594164e-05       3.332230e-03       3.846660e-02       4.663370e-03       1.572422e-02
      502000       6.727827e-03       3.047498e-04       3.351390e-03       6.411199e-02       3.410214e-03       1.618963e-02
      504000       7.306608e-03       9.318657e-05       3.468393e-03       5.979654e-02       3.260944e-03       1.578559e-02
      506000       7.395211e-03       1.360224e-04       3.464350e-03       4.351497e-02       4.881275e-03       1.616464e-02
      508000       7.267891e-03       1.889104e-04       3.491393e-03       5.306107e-02       5.524282e-03       1.666013e-02
      510000       7.059396e-03       6.454752e-05       3.453639e-03       5.474125e-02       3.553214e-03       1.671957e-02
      512000       6.826651e-03       4.761529e-05       3.314807e-03       5.207566e-02       5.183499e-03       1.657114e-02
      514000       6.923594e-03       5.638565e-05       3.506077e-03       4.807695e-02       4.381827e-03       1.635082e-02
      516000       6.873142e-03       1.776275e-04       3.397450e-03       5.562003e-02       5.148954e-03       1.622913e-02
      518000       6.692115e-03       1.003459e-04       3.316863e-03       4.271064e-02       3.791861e-03       1.581253e-02
      520000       7.081719e-03       1.352267e-04       3.428914e-03       4.181475e-02       4.630015e-03       1.566624e-02
      522000       6.889307e-03       1.755975e-04       3.358973e-03       5.028529e-02       4.063257e-03       1.610209e-02
      524000       6.849809e-03       2.745363e-04       3.367439e-03       5.240732e-02       5.308582e-03       1.666458e-02
