#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      440000       8.570091e-04       1.272865e-04       4.554860e-04       6.277397e-02       3.943990e-03       1.594572e-02
      442000       7.030037e-04       9.240295e-05       3.783484e-04       4.406818e-02       4.399334e-03       1.520454e-02
      444000       1.332535e-03       4.501486e-05       7.266979e-04       6.998653e-02       4.321316e-03       1.554256e-02
      446000       1.031952e-03       1.823350e-04       4.650067e-04       5.026678e-02       4.408966e-03       1.504608e-02
      448000       1.457735e-03       2.208740e-04       6.814824e-04       6.615505e-02       3.192949e-03       1.558865e-02
      450000       1.016546e-03       2.306799e-04       5.744638e-04       5.925144e-02       4.961617e-03       1.636399e-02
      452000       1.122558e-03       2.318050e-04       6.617416e-04       6.179965e-02       3.782320e-03       1.601743e-02
      454000       5.883970e-04       2.085635e-04       3.732085e-04       9.909028e-02       3.146183e-03       1.618821e-02
      456000       3.981139e-04       1.103467e-04       2.684611e-04       6.762431e-02       4.126866e-03       1.601101e-02
      458000       4.620229e-04       1.429488e-04       3.017228e-04       5.285793e-02       4.199211e-03       1.477560e-02
      460000       1.499788e-03       1.687695e-04       7.631928e-04       7.450464e-02       4.486778e-03       1.618596e-02
      462000       8.019253e-04       3.437987e-05       5.148471e-04       8.437596e-02       4.594250e-03       1.576431e-02
      464000       6.270987e-04       1.299397e-04       3.450823e-04       7.985224e-02       4.185674e-03       1.570284e-02
      466000       1.182187e-03       1.385894e-04       6.608230e-04       6.710224e-02       2.768389e-03       1.569735e-02
      468000       1.207836e-03       1.240637e-04       6.347390e-04       5.307021e-02       5.079315e-03       1.547952e-02
      470000       7.771157e-04       1.717696e-04       4.286195e-04       4.643623e-02       3.728123e-03       1.462615e-02
      472000       5.690343e-04       1.495352e-04       3.201610e-04       4.374563e-02       2.774033e-03       1.448375e-02
      474000       9.746152e-04       1.278273e-04       4.878921e-04       4.398140e-02       3.632187e-03       1.471740e-02
      476000       1.480309e-03       1.363030e-04       7.405512e-04       4.601901e-02       4.896247e-03       1.551407e-02
      478000       4.225875e-04       1.070934e-04       2.765891e-04       7.774331e-02       4.673707e-03       1.527334e-02
      480000       5.912919e-04       2.941370e-04       3.932187e-04       4.450055e-02       4.003313e-03       1.532401e-02
      482000       6.622394e-04       1.781717e-04       3.385978e-04       6.578437e-02       4.804414e-03       1.629274e-02
      484000       8.330856e-04       7.566531e-05       4.585081e-04       7.543161e-02       4.047279e-03       1.413792e-02
      486000       6.482653e-04       1.432383e-04       3.470789e-04       5.885689e-02       4.337993e-03       1.521359e-02
      488000       7.854870e-04       2.340419e-04       4.212904e-04       5.676690e-02       4.752424e-03       1.481295e-02
      490000       1.045575e-03       9.237979e-05       5.937475e-04       6.712005e-02       4.786465e-03       1.533463e-02
      492000       4.600060e-04       1.897550e-04       3.332306e-04       5.546566e-02       5.028729e-03       1.504278e-02
      494000       8.040393e-04       1.647503e-04       4.370743e-04       3.731053e-02       3.533767e-03       1.476679e-02
      496000       7.424183e-04       5.678877e-05       3.894217e-04       5.834260e-02       5.950945e-03       1.545881e-02
      498000       1.110268e-03       1.286616e-04       6.106038e-04       4.141381e-02       4.712337e-03       1.544938e-02
      500000       8.878484e-04       1.726453e-04       5.334313e-04       4.131659e-02       3.997038e-03       1.529418e-02
      502000       7.110741e-04       1.663293e-04       4.043038e-04       6.417313e-02       4.969885e-03       1.592364e-02
      504000       8.527563e-04       9.201247e-05       3.954819e-04       4.247045e-02       4.919113e-03       1.482387e-02
      506000       7.211400e-04       2.054894e-04       3.965010e-04       3.645724e-02       3.291191e-03       1.469175e-02
      508000       9.379504e-04       1.050163e-04       4.817279e-04       4.332707e-02       4.287944e-03       1.470269e-02
      510000       3.164134e-04       1.432832e-04       2.593080e-04       6.388692e-02       4.438614e-03       1.485707e-02
      512000       1.017272e-03       5.541927e-05       4.825626e-04       3.857236e-02       4.251585e-03       1.438950e-02
